ANIO,ID_MES,TRANSPORTE,VARIABLE,ID_ENTIDAD,ID_MUNICIPIO,VALOR,ESTATUS
2017,	08,Tren Suburbano,Autobuses en operación de sábado a domingo,	15,	999,6,Cifras Definitivas
2017,	08,Tren Suburbano,Kilómetros recorridos,	15,	999,188492,Cifras Definitivas
2017,	08,Tren Suburbano,Pasajeros transportados,	15,	999,5065878,Cifras Definitivas
2017,	08,Tren Suburbano,Rutas,	15,	999,1,Cifras Definitivas
2017,	08,Metrobús,Autobuses en operación de lunes a viernes,	19,	039,535,Cifras Definitivas
2017,	08,Metrobús,Autobuses en operación de sábado a domingo,	19,	039,481,Cifras Definitivas
2017,	08,Metrobús,Kilómetros recorridos,	19,	039,2714338,Cifras Definitivas
2017,	08,Metrobús,Pasajeros transportados,	19,	039,1436993,Cifras Definitivas
2017,	08,Metrobús,Personal ocupado,	19,	039,1276,Cifras Definitivas
2017,	08,Metrobús,Rutas,	19,	039,29,Cifras Definitivas
2017,	08,Metrorrey,Energía eléctrica consumida,	19,	039,3606062,Cifras Definitivas
2017,	08,Metrorrey,Ingresos por pasaje,	19,	039,38657598,Cifras Definitivas
2017,	08,Metrorrey,Kilómetros recorridos,	19,	039,839676,Cifras Definitivas
2017,	08,Metrorrey,Longitud de servicio,	19,	039,32,Cifras Definitivas
2017,	08,Metrorrey,Pasajeros transportados,	19,	039,15332604,Cifras Definitivas
2017,	08,Metrorrey,Trenes en servicio,	19,	039,40,Cifras Definitivas
2017,	08,Transmetro,Autobuses en operación de lunes a viernes,	19,	039,86,Cifras Definitivas
2017,	08,Transmetro,Autobuses en operación de sábado a domingo,	19,	039,63,Cifras Definitivas
2017,	08,Transmetro,Kilómetros recorridos,	19,	039,452956,Cifras Definitivas
2017,	08,Transmetro,Pasajeros transportados,	19,	039,2654544,Cifras Definitivas
2017,	08,Transmetro,Personal ocupado,	19,	039,299,Cifras Definitivas
2017,	08,Transmetro,Rutas,	19,	039,10,Cifras Definitivas
2017,	09,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,661,Cifras Definitivas
2017,	09,Red de Transporte de Pasajeros,Autobuses en operación de sábado a domingo,	09,	999,422,Cifras Definitivas
2017,	09,Red de Transporte de Pasajeros,Kilómetros recorridos,	09,	999,3507399,Cifras Definitivas
2017,	09,Red de Transporte de Pasajeros,Pasajeros transportados,	09,	999,11520356,Cifras Definitivas
2017,	09,Red de Transporte de Pasajeros,Personal ocupado,	09,	999,4099,Cifras Definitivas
2017,	09,Red de Transporte de Pasajeros,Rutas,	09,	999,94,Cifras Definitivas
2017,	09,Sistema de Transporte Colectivo Metro,Energía eléctrica consumida,	09,	999,95146595,Cifras Definitivas
2017,	09,Sistema de Transporte Colectivo Metro,Kilómetros recorridos,	09,	999,3514350,Cifras Definitivas
2017,	09,Sistema de Transporte Colectivo Metro,Longitud de servicio,	09,	999,226,Cifras Definitivas
2017,	09,Sistema de Transporte Colectivo Metro,Pasajeros transportados,	09,	999,92918578,Cifras Definitivas
2017,	09,Sistema de Transporte Colectivo Metro,Trenes en servicio,	09,	999,274,Cifras Definitivas
2017,	09,Tren Ligero,Ingresos por pasaje,	09,	999,5005992,Cifras Definitivas
2017,	09,Tren Ligero,Kilómetros recorridos,	09,	999,134953,Cifras Definitivas
2017,	09,Tren Ligero,Longitud de servicio,	09,	999,25,Cifras Definitivas
2017,	09,Tren Ligero,Pasajeros transportados,	09,	999,2711182,Cifras Definitivas
2017,	09,Tren Ligero,Unidades en operación,	09,	999,18,Cifras Definitivas
2017,	09,Trolebús,Ingresos por pasaje,	09,	999,8179787,Cifras Definitivas
2017,	09,Trolebús,Kilómetros recorridos,	09,	999,976351,Cifras Definitivas
2017,	09,Trolebús,Lineas en servicio,	09,	999,8,Cifras Definitivas
2017,	09,Trolebús,Longitud de servicio,	09,	999,204,Cifras Definitivas
2017,	09,Trolebús,Pasajeros transportados,	09,	999,4616092,Cifras Definitivas
2017,	09,Trolebús,Unidades en operación,	09,	999,155,Cifras Definitivas
2017,	09,Metrobús,Autobuses en operación de lunes a viernes,	09,	999,488,Cifras Definitivas
2017,	09,Metrobús,Autobuses en operación de sábado a domingo,	09,	999,296,Cifras Definitivas
2017,	09,Metrobús,Kilómetros recorridos,	09,	999,3393220,Cifras Definitivas
2017,	09,Metrobús,Pasajeros transportados,	09,	999,19594013,Cifras Definitivas
2017,	09,Metrobús,Pasajeros transportados con boleto pagado,	09,	999,18121757,Cifras Definitivas
2017,	09,Metrobús,Pasajeros transportados con cortesía,	09,	999,1472256,Cifras Definitivas
2017,	09,Metrobús,Rutas,	09,	999,20,Cifras Definitivas
2017,	09,Metrobús,Unidades en existencia,	09,	999,568,Cifras Definitivas
2017,	09,Tren Eléctrico,Ingresos por pasaje,	14,	039,42446830,Cifras Definitivas
2017,	09,Tren Eléctrico,Kilómetros recorridos,	14,	039,462005,Cifras Definitivas
2017,	09,Tren Eléctrico,Longitud de servicio,	14,	039,24,Cifras Definitivas
2017,	09,Tren Eléctrico,Pasajeros transportados,	14,	039,8297538,Cifras Definitivas
2017,	09,Tren Eléctrico,Unidades en operación,	14,	039,38,Cifras Definitivas
2017,	09,Trolebús,Ingresos por pasaje,	14,	039,2980842,Cifras Definitivas
2017,	09,Trolebús,Kilómetros recorridos,	14,	039,202032,Cifras Definitivas
2017,	09,Trolebús,Lineas en servicio,	14,	039,2,Cifras Definitivas
2017,	09,Trolebús,Longitud de servicio,	14,	039,44,Cifras Definitivas
2017,	09,Trolebús,Pasajeros transportados,	14,	039,441796,Cifras Definitivas
2017,	09,Trolebús,Unidades en operación,	14,	039,31,Cifras Definitivas
2017,	09,Macrobús Servicio Troncal,Autobuses en operación de lunes a viernes,	14,	039,40,Cifras Definitivas
2017,	09,Macrobús Servicio Troncal,Autobuses en operación de sábado a domingo,	14,	039,26,Cifras Definitivas
2017,	09,Macrobús Servicio Troncal,Ingresos por pasaje,	14,	039,21139871,Cifras Definitivas
2017,	09,Macrobús Servicio Troncal,Kilómetros recorridos,	14,	039,343146,Cifras Definitivas
2017,	09,Macrobús Servicio Troncal,Pasajeros transportados,	14,	039,3176246,Cifras Definitivas
2017,	09,Macrobús Servicio Troncal,Pasajeros transportados con boleto pagado,	14,	039,2501548,Cifras Definitivas
2017,	09,Macrobús Servicio Troncal,Pasajeros transportados con cortesía,	14,	039,21780,Cifras Definitivas
2017,	09,Macrobús Servicio Troncal,Pasajeros transportados con descuento,	14,	039,652918,Cifras Definitivas
2017,	09,Macrobús Servicio Troncal,Rutas,	14,	039,2,Cifras Definitivas
2017,	09,Macrobús Servicio Alimentador,Autobuses en operación de lunes a viernes,	14,	039,78,Cifras Definitivas
2017,	09,Macrobús Servicio Alimentador,Autobuses en operación de sábado a domingo,	14,	039,73,Cifras Definitivas
2017,	09,Macrobús Servicio Alimentador,Ingresos por pasaje,	14,	039,4969365,Cifras Definitivas
2017,	09,Macrobús Servicio Alimentador,Kilómetros recorridos,	14,	039,446744,Cifras Definitivas
2017,	09,Macrobús Servicio Alimentador,Pasajeros transportados,	14,	039,882547,Cifras Definitivas
2017,	09,Macrobús Servicio Alimentador,Pasajeros transportados con boleto pagado,	14,	039,767320,Cifras Definitivas
2017,	09,Macrobús Servicio Alimentador,Pasajeros transportados con descuento,	14,	039,115227,Cifras Definitivas
2017,	09,Macrobús Servicio Alimentador,Rutas,	14,	039,15,Cifras Definitivas
2017,	09,Sistema Integral del Tren Ligero,Autobuses en operación de lunes a viernes,	14,	039,38,Cifras Definitivas
2017,	09,Sistema Integral del Tren Ligero,Autobuses en operación de sábado a domingo,	14,	039,25,Cifras Definitivas
2017,	09,Sistema Integral del Tren Ligero,Kilómetros recorridos,	14,	039,163004,Cifras Definitivas
2017,	09,Sistema Integral del Tren Ligero,Pasajeros transportados,	14,	039,401211,Cifras Definitivas
2017,	09,Sistema Integral del Tren Ligero,Pasajeros transportados con boleto pagado,	14,	039,398419,Cifras Definitivas
2017,	09,Sistema Integral del Tren Ligero,Pasajeros transportados con cortesía,	14,	039,2792,Cifras Definitivas
2017,	09,Sistema Integral del Tren Ligero,Rutas,	14,	039,2,Cifras Definitivas
2017,	09,Tren Suburbano,Autobuses en operación de lunes a viernes,	15,	999,18,Cifras Definitivas
2017,	09,Tren Suburbano,Autobuses en operación de sábado a domingo,	15,	999,6,Cifras Definitivas
2017,	09,Tren Suburbano,Kilómetros recorridos,	15,	999,178869,Cifras Definitivas
2017,	09,Tren Suburbano,Pasajeros transportados,	15,	999,4208103,Cifras Definitivas
2017,	09,Tren Suburbano,Rutas,	15,	999,1,Cifras Definitivas
2017,	09,Metrobús,Autobuses en operación de lunes a viernes,	19,	039,535,Cifras Definitivas
2017,	09,Metrobús,Autobuses en operación de sábado a domingo,	19,	039,481,Cifras Definitivas
2017,	09,Metrobús,Kilómetros recorridos,	19,	039,2626779,Cifras Definitivas
2017,	09,Metrobús,Pasajeros transportados,	19,	039,1342134,Cifras Definitivas
2017,	09,Metrobús,Personal ocupado,	19,	039,1276,Cifras Definitivas
2017,	09,Metrobús,Rutas,	19,	039,29,Cifras Definitivas
2017,	09,Metrorrey,Energía eléctrica consumida,	19,	039,3305534,Cifras Definitivas
2017,	09,Metrorrey,Ingresos por pasaje,	19,	039,36453268,Cifras Definitivas
2017,	09,Metrorrey,Kilómetros recorridos,	19,	039,813840,Cifras Definitivas
2017,	09,Metrorrey,Longitud de servicio,	19,	039,32,Cifras Definitivas
2017,	09,Metrorrey,Pasajeros transportados,	19,	039,15001590,Cifras Definitivas
2017,	09,Metrorrey,Trenes en servicio,	19,	039,40,Cifras Definitivas
2017,	09,Transmetro,Autobuses en operación de lunes a viernes,	19,	039,86,Cifras Definitivas
2017,	09,Transmetro,Autobuses en operación de sábado a domingo,	19,	039,63,Cifras Definitivas
2017,	09,Transmetro,Kilómetros recorridos,	19,	039,448996,Cifras Definitivas
2017,	09,Transmetro,Pasajeros transportados,	19,	039,2652672,Cifras Definitivas
2017,	09,Transmetro,Personal ocupado,	19,	039,299,Cifras Definitivas
2017,	09,Transmetro,Rutas,	19,	039,10,Cifras Definitivas
2017,	10,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,649,Cifras Definitivas
2017,	10,Red de Transporte de Pasajeros,Autobuses en operación de sábado a domingo,	09,	999,409,Cifras Definitivas
2017,	10,Red de Transporte de Pasajeros,Kilómetros recorridos,	09,	999,4256811,Cifras Definitivas
2017,	10,Red de Transporte de Pasajeros,Pasajeros transportados,	09,	999,11084945,Cifras Definitivas
2017,	10,Red de Transporte de Pasajeros,Personal ocupado,	09,	999,4104,Cifras Definitivas
2017,	10,Red de Transporte de Pasajeros,Rutas,	09,	999,94,Cifras Definitivas
2017,	10,Sistema de Transporte Colectivo Metro,Energía eléctrica consumida,	09,	999,98541971,Cifras Definitivas
2017,	10,Sistema de Transporte Colectivo Metro,Kilómetros recorridos,	09,	999,3606259,Cifras Definitivas
2017,	10,Sistema de Transporte Colectivo Metro,Longitud de servicio,	09,	999,221,Cifras Definitivas
2017,	10,Sistema de Transporte Colectivo Metro,Pasajeros transportados,	09,	999,139576734,Cifras Definitivas
2017,	10,Sistema de Transporte Colectivo Metro,Trenes en servicio,	09,	999,276,Cifras Definitivas
2017,	10,Tren Ligero,Ingresos por pasaje,	09,	999,7733535,Cifras Definitivas
2017,	10,Tren Ligero,Kilómetros recorridos,	09,	999,162452,Cifras Definitivas
2017,	10,Tren Ligero,Longitud de servicio,	09,	999,25,Cifras Definitivas
2017,	10,Tren Ligero,Pasajeros transportados,	09,	999,2899699,Cifras Definitivas
2017,	10,Tren Ligero,Unidades en operación,	09,	999,18,Cifras Definitivas
2017,	10,Trolebús,Ingresos por pasaje,	09,	999,11518795,Cifras Definitivas
2017,	10,Trolebús,Kilómetros recorridos,	09,	999,1076526,Cifras Definitivas
2017,	10,Trolebús,Lineas en servicio,	09,	999,8,Cifras Definitivas
2017,	10,Trolebús,Longitud de servicio,	09,	999,204,Cifras Definitivas
2017,	10,Trolebús,Pasajeros transportados,	09,	999,4288181,Cifras Definitivas
2017,	10,Trolebús,Unidades en operación,	09,	999,167,Cifras Definitivas
2017,	10,Metrobús,Autobuses en operación de lunes a viernes,	09,	999,478,Cifras Definitivas
2017,	10,Metrobús,Autobuses en operación de sábado a domingo,	09,	999,290,Cifras Definitivas
2017,	10,Metrobús,Kilómetros recorridos,	09,	999,3572473,Cifras Definitivas
2017,	10,Metrobús,Pasajeros transportados,	09,	999,29288990,Cifras Definitivas
2017,	10,Metrobús,Pasajeros transportados con boleto pagado,	09,	999,27118067,Cifras Definitivas
2017,	10,Metrobús,Pasajeros transportados con cortesía,	09,	999,2170923,Cifras Definitivas
2017,	10,Metrobús,Rutas,	09,	999,20,Cifras Definitivas
2017,	10,Metrobús,Unidades en existencia,	09,	999,577,Cifras Definitivas
2017,	10,Tren Eléctrico,Ingresos por pasaje,	14,	039,46272196,Cifras Definitivas
2017,	10,Tren Eléctrico,Kilómetros recorridos,	14,	039,500187,Cifras Definitivas
2017,	10,Tren Eléctrico,Longitud de servicio,	14,	039,24,Cifras Definitivas
2017,	10,Tren Eléctrico,Pasajeros transportados,	14,	039,9043718,Cifras Definitivas
2017,	10,Tren Eléctrico,Unidades en operación,	14,	039,46,Cifras Definitivas
2017,	10,Trolebús,Ingresos por pasaje,	14,	039,2794754,Cifras Definitivas
2017,	10,Trolebús,Kilómetros recorridos,	14,	039,207512,Cifras Definitivas
2017,	10,Trolebús,Lineas en servicio,	14,	039,2,Cifras Definitivas
2017,	10,Trolebús,Longitud de servicio,	14,	039,44,Cifras Definitivas
2017,	10,Trolebús,Pasajeros transportados,	14,	039,417376,Cifras Definitivas
2017,	10,Trolebús,Unidades en operación,	14,	039,31,Cifras Definitivas
2017,	10,Macrobús Servicio Troncal,Autobuses en operación de lunes a viernes,	14,	039,40,Cifras Definitivas
2017,	10,Macrobús Servicio Troncal,Autobuses en operación de sábado a domingo,	14,	039,26,Cifras Definitivas
2017,	10,Macrobús Servicio Troncal,Ingresos por pasaje,	14,	039,21982500,Cifras Definitivas
2017,	10,Macrobús Servicio Troncal,Kilómetros recorridos,	14,	039,355054,Cifras Definitivas
2017,	10,Macrobús Servicio Troncal,Pasajeros transportados,	14,	039,4075493,Cifras Definitivas
2017,	10,Macrobús Servicio Troncal,Pasajeros transportados con boleto pagado,	14,	039,3324879,Cifras Definitivas
2017,	10,Macrobús Servicio Troncal,Pasajeros transportados con cortesía,	14,	039,19850,Cifras Definitivas
2017,	10,Macrobús Servicio Troncal,Pasajeros transportados con descuento,	14,	039,730764,Cifras Definitivas
2017,	10,Macrobús Servicio Troncal,Rutas,	14,	039,2,Cifras Definitivas
2017,	10,Macrobús Servicio Alimentador,Autobuses en operación de lunes a viernes,	14,	039,78,Cifras Definitivas
2017,	10,Macrobús Servicio Alimentador,Autobuses en operación de sábado a domingo,	14,	039,73,Cifras Definitivas
2017,	10,Macrobús Servicio Alimentador,Ingresos por pasaje,	14,	039,5080877,Cifras Definitivas
2017,	10,Macrobús Servicio Alimentador,Kilómetros recorridos,	14,	039,463223,Cifras Definitivas
2017,	10,Macrobús Servicio Alimentador,Pasajeros transportados,	14,	039,910416,Cifras Definitivas
2017,	10,Macrobús Servicio Alimentador,Pasajeros transportados con boleto pagado,	14,	039,783370,Cifras Definitivas
2017,	10,Macrobús Servicio Alimentador,Pasajeros transportados con descuento,	14,	039,127046,Cifras Definitivas
2017,	10,Macrobús Servicio Alimentador,Rutas,	14,	039,15,Cifras Definitivas
2017,	10,Sistema Integral del Tren Ligero,Autobuses en operación de lunes a viernes,	14,	039,38,Cifras Definitivas
2017,	10,Sistema Integral del Tren Ligero,Autobuses en operación de sábado a domingo,	14,	039,25,Cifras Definitivas
2017,	10,Sistema Integral del Tren Ligero,Kilómetros recorridos,	14,	039,172400,Cifras Definitivas
2017,	10,Sistema Integral del Tren Ligero,Pasajeros transportados,	14,	039,440737,Cifras Definitivas
2017,	10,Sistema Integral del Tren Ligero,Pasajeros transportados con boleto pagado,	14,	039,437745,Cifras Definitivas
2017,	10,Sistema Integral del Tren Ligero,Pasajeros transportados con cortesía,	14,	039,2992,Cifras Definitivas
2017,	10,Sistema Integral del Tren Ligero,Rutas,	14,	039,2,Cifras Definitivas
2017,	10,Tren Suburbano,Autobuses en operación de lunes a viernes,	15,	999,18,Cifras Definitivas
2017,	10,Tren Suburbano,Autobuses en operación de sábado a domingo,	15,	999,6,Cifras Definitivas
2017,	10,Tren Suburbano,Kilómetros recorridos,	15,	999,185498,Cifras Definitivas
2017,	10,Tren Suburbano,Pasajeros transportados,	15,	999,5074423,Cifras Definitivas
2017,	10,Tren Suburbano,Rutas,	15,	999,1,Cifras Definitivas
2017,	10,Metrobús,Autobuses en operación de lunes a viernes,	19,	039,535,Cifras Definitivas
2017,	10,Metrobús,Autobuses en operación de sábado a domingo,	19,	039,481,Cifras Definitivas
2017,	10,Metrobús,Kilómetros recorridos,	19,	039,2714338,Cifras Definitivas
2017,	10,Metrobús,Pasajeros transportados,	19,	039,1478240,Cifras Definitivas
2017,	10,Metrobús,Personal ocupado,	19,	039,1276,Cifras Definitivas
2017,	10,Metrobús,Rutas,	19,	039,29,Cifras Definitivas
2017,	10,Metrorrey,Energía eléctrica consumida,	19,	039,3215442,Cifras Definitivas
2017,	10,Metrorrey,Ingresos por pasaje,	19,	039,39788664,Cifras Definitivas
2017,	10,Metrorrey,Kilómetros recorridos,	19,	039,837178,Cifras Definitivas
2017,	10,Metrorrey,Longitud de servicio,	19,	039,32,Cifras Definitivas
2017,	10,Metrorrey,Pasajeros transportados,	19,	039,16019596,Cifras Definitivas
2017,	10,Metrorrey,Trenes en servicio,	19,	039,40,Cifras Definitivas
2017,	10,Transmetro,Autobuses en operación de lunes a viernes,	19,	039,86,Cifras Definitivas
2017,	10,Transmetro,Autobuses en operación de sábado a domingo,	19,	039,63,Cifras Definitivas
2017,	10,Transmetro,Kilómetros recorridos,	19,	039,471623,Cifras Definitivas
2017,	10,Transmetro,Pasajeros transportados,	19,	039,2910333,Cifras Definitivas
2017,	10,Transmetro,Personal ocupado,	19,	039,299,Cifras Definitivas
2017,	10,Transmetro,Rutas,	19,	039,10,Cifras Definitivas
2017,	11,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,652,Cifras Definitivas
2017,	11,Red de Transporte de Pasajeros,Autobuses en operación de sábado a domingo,	09,	999,383,Cifras Definitivas
2017,	11,Red de Transporte de Pasajeros,Kilómetros recorridos,	09,	999,3377303,Cifras Definitivas
2017,	11,Red de Transporte de Pasajeros,Pasajeros transportados,	09,	999,11269318,Cifras Definitivas
2017,	11,Red de Transporte de Pasajeros,Personal ocupado,	09,	999,4149,Cifras Definitivas
2017,	11,Red de Transporte de Pasajeros,Rutas,	09,	999,94,Cifras Definitivas
2017,	11,Sistema de Transporte Colectivo Metro,Energía eléctrica consumida,	09,	999,95146595,Cifras Definitivas
2017,	11,Sistema de Transporte Colectivo Metro,Kilómetros recorridos,	09,	999,3639204,Cifras Definitivas
2017,	11,Sistema de Transporte Colectivo Metro,Longitud de servicio,	09,	999,226,Cifras Definitivas
2017,	11,Sistema de Transporte Colectivo Metro,Pasajeros transportados,	09,	999,136873323,Cifras Definitivas
2017,	11,Sistema de Transporte Colectivo Metro,Trenes en servicio,	09,	999,276,Cifras Definitivas
2017,	11,Tren Ligero,Ingresos por pasaje,	09,	999,7768043,Cifras Definitivas
2017,	11,Tren Ligero,Kilómetros recorridos,	09,	999,152474,Cifras Definitivas
2017,	11,Tren Ligero,Longitud de servicio,	09,	999,25,Cifras Definitivas
2017,	11,Tren Ligero,Pasajeros transportados,	09,	999,2891145,Cifras Definitivas
2017,	11,Tren Ligero,Unidades en operación,	09,	999,18,Cifras Definitivas
2017,	11,Trolebús,Ingresos por pasaje,	09,	999,10782299,Cifras Definitivas
2017,	11,Trolebús,Kilómetros recorridos,	09,	999,984492,Cifras Definitivas
2017,	11,Trolebús,Lineas en servicio,	09,	999,8,Cifras Definitivas
2017,	11,Trolebús,Longitud de servicio,	09,	999,204,Cifras Definitivas
2017,	11,Trolebús,Pasajeros transportados,	09,	999,4134908,Cifras Definitivas
2017,	11,Trolebús,Unidades en operación,	09,	999,163,Cifras Definitivas
2017,	11,Metrobús,Autobuses en operación de lunes a viernes,	09,	999,472,Cifras Definitivas
2017,	11,Metrobús,Autobuses en operación de sábado a domingo,	09,	999,299,Cifras Definitivas
2017,	11,Metrobús,Kilómetros recorridos,	09,	999,3378155,Cifras Definitivas
2017,	11,Metrobús,Pasajeros transportados,	09,	999,28354918,Cifras Definitivas
2017,	11,Metrobús,Pasajeros transportados con boleto pagado,	09,	999,26230330,Cifras Definitivas
2017,	11,Metrobús,Pasajeros transportados con cortesía,	09,	999,2124588,Cifras Definitivas
2017,	11,Metrobús,Rutas,	09,	999,20,Cifras Definitivas
2017,	11,Metrobús,Unidades en existencia,	09,	999,575,Cifras Definitivas
2017,	11,Tren Eléctrico,Ingresos por pasaje,	14,	039,43217221,Cifras Definitivas
2017,	11,Tren Eléctrico,Kilómetros recorridos,	14,	039,474977,Cifras Definitivas
2017,	11,Tren Eléctrico,Longitud de servicio,	14,	039,24,Cifras Definitivas
2017,	11,Tren Eléctrico,Pasajeros transportados,	14,	039,8633119,Cifras Definitivas
2017,	11,Tren Eléctrico,Unidades en operación,	14,	039,46,Cifras Definitivas
2017,	11,Trolebús,Ingresos por pasaje,	14,	039,2702539,Cifras Definitivas
2017,	11,Trolebús,Kilómetros recorridos,	14,	039,204632,Cifras Definitivas
2017,	11,Trolebús,Lineas en servicio,	14,	039,2,Cifras Definitivas
2017,	11,Trolebús,Longitud de servicio,	14,	039,44,Cifras Definitivas
2017,	11,Trolebús,Pasajeros transportados,	14,	039,407474,Cifras Definitivas
2017,	11,Trolebús,Unidades en operación,	14,	039,31,Cifras Definitivas
2017,	11,Macrobús Servicio Troncal,Autobuses en operación de lunes a viernes,	14,	039,40,Cifras Definitivas
2017,	11,Macrobús Servicio Troncal,Autobuses en operación de sábado a domingo,	14,	039,26,Cifras Definitivas
2017,	11,Macrobús Servicio Troncal,Ingresos por pasaje,	14,	039,20808212,Cifras Definitivas
2017,	11,Macrobús Servicio Troncal,Kilómetros recorridos,	14,	039,345198,Cifras Definitivas
2017,	11,Macrobús Servicio Troncal,Pasajeros transportados,	14,	039,3873941,Cifras Definitivas
2017,	11,Macrobús Servicio Troncal,Pasajeros transportados con boleto pagado,	14,	039,3157981,Cifras Definitivas
2017,	11,Macrobús Servicio Troncal,Pasajeros transportados con cortesía,	14,	039,25090,Cifras Definitivas
2017,	11,Macrobús Servicio Troncal,Pasajeros transportados con descuento,	14,	039,690870,Cifras Definitivas
2017,	11,Macrobús Servicio Troncal,Rutas,	14,	039,2,Cifras Definitivas
2017,	11,Macrobús Servicio Alimentador,Autobuses en operación de lunes a viernes,	14,	039,78,Cifras Definitivas
2017,	11,Macrobús Servicio Alimentador,Autobuses en operación de sábado a domingo,	14,	039,73,Cifras Definitivas
2017,	11,Macrobús Servicio Alimentador,Ingresos por pasaje,	14,	039,4873400,Cifras Definitivas
2017,	11,Macrobús Servicio Alimentador,Kilómetros recorridos,	14,	039,449349,Cifras Definitivas
2017,	11,Macrobús Servicio Alimentador,Pasajeros transportados,	14,	039,872035,Cifras Definitivas
2017,	11,Macrobús Servicio Alimentador,Pasajeros transportados con boleto pagado,	14,	039,747163,Cifras Definitivas
2017,	11,Macrobús Servicio Alimentador,Pasajeros transportados con descuento,	14,	039,124872,Cifras Definitivas
2017,	11,Macrobús Servicio Alimentador,Rutas,	14,	039,15,Cifras Definitivas
2017,	11,Sistema Integral del Tren Ligero,Autobuses en operación de lunes a viernes,	14,	039,38,Cifras Definitivas
2017,	11,Sistema Integral del Tren Ligero,Autobuses en operación de sábado a domingo,	14,	039,25,Cifras Definitivas
2017,	11,Sistema Integral del Tren Ligero,Kilómetros recorridos,	14,	039,174113,Cifras Definitivas
2017,	11,Sistema Integral del Tren Ligero,Pasajeros transportados,	14,	039,434938,Cifras Definitivas
2017,	11,Sistema Integral del Tren Ligero,Pasajeros transportados con boleto pagado,	14,	039,431987,Cifras Definitivas
2017,	11,Sistema Integral del Tren Ligero,Pasajeros transportados con cortesía,	14,	039,2951,Cifras Definitivas
2017,	11,Sistema Integral del Tren Ligero,Rutas,	14,	039,2,Cifras Definitivas
2017,	11,Tren Suburbano,Autobuses en operación de lunes a viernes,	15,	999,18,Cifras Definitivas
2017,	11,Tren Suburbano,Autobuses en operación de sábado a domingo,	15,	999,6,Cifras Definitivas
2017,	11,Tren Suburbano,Kilómetros recorridos,	15,	999,177641,Cifras Definitivas
2017,	11,Tren Suburbano,Pasajeros transportados,	15,	999,4890975,Cifras Definitivas
2017,	11,Tren Suburbano,Rutas,	15,	999,1,Cifras Definitivas
2017,	11,Metrobús,Autobuses en operación de lunes a viernes,	19,	039,535,Cifras Definitivas
2017,	11,Metrobús,Autobuses en operación de sábado a domingo,	19,	039,481,Cifras Definitivas
2017,	11,Metrobús,Kilómetros recorridos,	19,	039,2626779,Cifras Definitivas
2017,	11,Metrobús,Pasajeros transportados,	19,	039,1426117,Cifras Definitivas
2017,	11,Metrobús,Personal ocupado,	19,	039,1276,Cifras Definitivas
2017,	11,Metrobús,Rutas,	19,	039,29,Cifras Definitivas
2017,	11,Metrorrey,Energía eléctrica consumida,	19,	039,2978733,Cifras Definitivas
2017,	11,Metrorrey,Ingresos por pasaje,	19,	039,37899107,Cifras Definitivas
2017,	11,Metrorrey,Kilómetros recorridos,	19,	039,814295,Cifras Definitivas
2017,	11,Metrorrey,Longitud de servicio,	19,	039,32,Cifras Definitivas
2017,	11,Metrorrey,Pasajeros transportados,	19,	039,15293468,Cifras Definitivas
2017,	11,Metrorrey,Trenes en servicio,	19,	039,40,Cifras Definitivas
2017,	11,Transmetro,Autobuses en operación de lunes a viernes,	19,	039,86,Cifras Definitivas
2017,	11,Transmetro,Autobuses en operación de sábado a domingo,	19,	039,63,Cifras Definitivas
2017,	11,Transmetro,Kilómetros recorridos,	19,	039,455689,Cifras Definitivas
2017,	11,Transmetro,Pasajeros transportados,	19,	039,2749782,Cifras Definitivas
2017,	11,Transmetro,Personal ocupado,	19,	039,299,Cifras Definitivas
2017,	11,Transmetro,Rutas,	19,	039,10,Cifras Definitivas
2017,	11,Qrobús,Autobuses en operación de lunes a viernes,	22,	014,814,Cifras Definitivas
2017,	11,Qrobús,Autobuses en operación de sábado a domingo,	22,	014,579,Cifras Definitivas
2017,	11,Qrobús,Kilómetros recorridos,	22,	014,171777,Cifras Definitivas
2017,	11,Qrobús,Pasajeros transportados,	22,	014,493990,Cifras Definitivas
2017,	11,Qrobús,Pasajeros transportados con boleto pagado,	22,	014,383174,Cifras Definitivas
2017,	11,Qrobús,Pasajeros transportados con cortesía,	22,	014,16691,Cifras Definitivas
2017,	11,Qrobús,Pasajeros transportados con descuento,	22,	014,94125,Cifras Definitivas
2017,	11,Qrobús,Rutas,	22,	014,77,Cifras Definitivas
2017,	12,Red de Transporte de Pasajeros,Autobuses en operación de lunes a viernes,	09,	999,587,Cifras Definitivas
2017,	12,Red de Transporte de Pasajeros,Autobuses en operación de sábado a domingo,	09,	999,343,Cifras Definitivas
2017,	12,Red de Transporte de Pasajeros,Kilómetros recorridos,	09,	999,3153226,Cifras Definitivas
2017,	12,Red de Transporte de Pasajeros,Pasajeros transportados,	09,	999,10128580,Cifras Definitivas
2017,	12,Red de Transporte de Pasajeros,Personal ocupado,	09,	999,4170,Cifras Definitivas
2017,	12,Red de Transporte de Pasajeros,Rutas,	09,	999,94,Cifras Definitivas
